customer_id,first_name,last_name,gender,birth_date,email,phone,city,country,profession,risk_level
2065,Manon,Collin,F,2008-01-03,philippealexandria@example.org,+33 (0)3 21 60 55 54,Marty-la-Forêt,Côte d'Ivoire,Ingénieur,LOW
2066,Diane,Traore,F,1972-09-04,alexguillou@example.com,+33 8 07 14 03 44,Guyot,Côte d'Ivoire,Informaticien,LOW
2067,Jean,Duhamel,M,1969-09-05,blamy@example.org,+33 1 40 11 96 22,Diallo-les-Bains,Côte d'Ivoire,Informaticien,MEDIUM
2068,Geneviève,Barbe,F,1971-03-11,rda-costa@example.org,+33 (0)5 96 36 83 85,Sainte Virginie,Côte d'Ivoire,Informaticien,LOW
2069,Yves,Lefort,M,1976-04-07,maryleon@example.com,+33 (0)2 31 65 08 11,Bouchet,Côte d'Ivoire,Commerçant,MEDIUM
2070,Josette,Chrétien,F,1998-03-23,guillotrobert@example.net,0423377006,Coulon,Côte d'Ivoire,Enseignant,LOW
2071,Sébastien,Rémy,M,1994-01-23,mathilde14@example.org,0387496695,Dos Santos,Côte d'Ivoire,Étudiant,HIGH
2072,Augustin,Traore,M,1996-09-20,sgrenier@example.com,02 56 75 28 00,Sainte NoémiBourg,Côte d'Ivoire,Enseignant,LOW
2073,Tristan,Cohen,M,1959-07-04,thibault79@example.net,0472923516,Courtois,Côte d'Ivoire,Médecin,LOW
2074,Gabriel,Goncalves,M,1974-05-01,nath89@example.com,+33 (0)1 74 01 70 78,Saint Maggie-la-Forêt,Côte d'Ivoire,Avocat,HIGH
2075,Timothée,Bègue,M,1968-07-26,elebon@example.net,+33 1 70 49 48 41,Giraud,Côte d'Ivoire,Étudiant,LOW
2076,Thomas,Munoz,M,2006-03-18,thomasdelannoy@example.com,+33 3 57 37 28 75,Delmasdan,Côte d'Ivoire,Informaticien,LOW
2077,Chantal,Delmas,F,1959-09-27,dos-santosarnaude@example.com,04 26 77 11 58,DumontBourg,Côte d'Ivoire,Ingénieur,LOW
2078,Rémy,Bigot,M,1948-02-17,david07@example.net,+33 (0)2 49 61 14 64,Weber,Côte d'Ivoire,Ingénieur,MEDIUM
2079,Victor,Faure,M,1952-08-03,charlesthierry@example.net,04 94 42 47 38,Gillesboeuf,Côte d'Ivoire,Avocat,LOW
2080,Éléonore,Guillot,F,1979-05-27,jklein@example.net,06 33 00 78 81,Leblanc,Côte d'Ivoire,Entrepreneur,LOW
2081,Jacqueline,Giraud,F,1968-04-29,barbieremmanuel@example.net,+33 (0)3 10 26 79 90,Lejeune-sur-Chartier,Côte d'Ivoire,Informaticien,LOW
2082,Océane,Bouchet,F,1995-02-12,caronelodie@example.com,0358839571,Le Gallnec,Côte d'Ivoire,Informaticien,LOW
2083,Xavier,Laporte,M,1954-09-01,lecoqmichelle@example.org,+33 (0)3 45 70 90 70,Coulon,Côte d'Ivoire,Étudiant,LOW
2084,Anne,Evrard,F,1988-07-20,tdelannoy@example.com,+33 3 20 07 09 83,Bodin,Côte d'Ivoire,Commerçant,LOW
2085,Laetitia,Valentin,F,1956-02-04,umarin@example.com,05 55 29 65 07,Maillet,Côte d'Ivoire,Ingénieur,LOW
2086,Juliette,Leblanc,F,1972-06-14,capucine26@example.com,04 93 41 98 28,Sainte Jacqueline-la-Forêt,Côte d'Ivoire,Informaticien,HIGH
2087,Paul,Martel,M,1984-11-13,adrien03@example.com,0257202626,Jean-sur-Boyer,Côte d'Ivoire,Avocat,LOW
2088,Franck,Marchand,M,2003-02-02,qdupre@example.com,+33 5 08 73 30 90,Chrétien-la-Forêt,Côte d'Ivoire,Médecin,LOW
2089,Alphonse,Peron,M,1971-07-06,xavierfernandez@example.com,0278247675,Saint Zacharie-sur-Mer,Côte d'Ivoire,Ingénieur,HIGH
2090,Olivier,Samson,M,1988-08-23,bonnetmichelle@example.com,+33 5 46 69 33 27,Grondin-sur-Mer,Côte d'Ivoire,Informaticien,LOW
2091,Gilles,Dumont,M,1955-09-30,marthe62@example.net,+33 6 37 23 72 25,Guillaume-sur-Henry,Côte d'Ivoire,Commerçant,LOW
2092,Alfred,Rey,M,2000-09-09,michellegeorges@example.net,+33 (0)1 40 89 42 34,Saint Noémi,Côte d'Ivoire,Comptable,HIGH
2093,Maurice,Dubois,M,1963-10-02,laurentrey@example.org,+33 (0)3 61 84 56 12,Imbert,Côte d'Ivoire,Comptable,LOW
2094,Patrick,Lévy,M,1988-03-03,royercelina@example.org,02 40 98 51 76,Delmas-sur-Collin,Côte d'Ivoire,Avocat,LOW
2095,Richard,Durand,M,2006-05-22,xcollet@example.net,0466421578,Barthelemy,Côte d'Ivoire,Banquier,MEDIUM
2096,Thierry,Laroche,M,1956-04-13,bcharpentier@example.com,+33 2 77 73 96 88,Chauvet,Côte d'Ivoire,Informaticien,MEDIUM
2097,François,Charles,M,1994-12-20,edithberthelot@example.org,+33 (0)3 67 97 99 78,Labbé,Côte d'Ivoire,Ingénieur,HIGH
2098,Frédérique,Faure,F,1992-10-05,alphonse32@example.org,0562551025,Sainte Bernadette,Côte d'Ivoire,Étudiant,LOW
2099,Renée,Gallet,F,1989-10-06,qdiaz@example.org,06 33 34 76 71,Duhamel,Côte d'Ivoire,Entrepreneur,LOW
2100,Pénélope,Hoarau,F,1955-04-06,monique91@example.net,+33 (0)3 72 85 24 27,Roy-les-Bains,Côte d'Ivoire,Comptable,LOW
2101,Caroline,Germain,F,1969-07-24,rguillot@example.com,0359963994,Marques-sur-Godard,Côte d'Ivoire,Ingénieur,LOW
2102,Guy,Robert,M,1959-04-05,tristan46@example.com,04 98 31 70 87,David,Côte d'Ivoire,Étudiant,LOW
2103,André,Gérard,M,1995-10-27,durandmargaud@example.org,03 58 66 32 56,Martins-les-Bains,Côte d'Ivoire,Informaticien,LOW
2104,Denise,Chauveau,F,1959-06-30,corinne74@example.net,+33 1 88 66 01 91,Saint Thibaut,Côte d'Ivoire,Ingénieur,LOW
2105,Robert,Paul,M,1974-11-22,ufouquet@example.org,03 60 26 44 78,Techer-sur-Blot,Côte d'Ivoire,Entrepreneur,LOW
2106,Élodie,Chartier,F,1977-06-29,laetitia54@example.org,05 79 09 09 37,Sainte Stéphaneboeuf,Côte d'Ivoire,Commerçant,LOW
2107,Catherine,Garcia,F,1965-01-03,odette73@example.net,0561694473,Gimenez,Côte d'Ivoire,Enseignant,HIGH
2108,Sabine,Lecoq,F,1982-12-11,valletpenelope@example.net,0256890566,Fernandez,Côte d'Ivoire,Commerçant,LOW
2109,Robert,Aubert,M,1975-09-09,nicole77@example.org,+33 5 96 43 45 09,Grégoireboeuf,Côte d'Ivoire,Comptable,LOW
2110,Frédérique,Gaudin,F,1948-05-03,vbarbier@example.com,+33 (0)2 79 30 89 96,Carlier,Côte d'Ivoire,Comptable,LOW
2111,Thibaut,Riou,M,1956-10-31,matthieu43@example.com,0553952121,Perrier,Côte d'Ivoire,Étudiant,LOW
2112,Alexandria,Huet,F,1979-11-26,aandre@example.net,+33 (0)3 61 54 69 46,Martin-la-Forêt,Côte d'Ivoire,Informaticien,MEDIUM
2113,Théodore,Lopez,M,1959-12-31,qantoine@example.com,0634691161,Schmitt,Côte d'Ivoire,Commerçant,MEDIUM
2114,Céline,Maillot,F,1948-08-03,nathaliebruneau@example.net,04 69 58 68 19,Saint Simone,Côte d'Ivoire,Banquier,MEDIUM
2115,Madeleine,Rivière,F,1966-12-07,martinfabre@example.com,+33 5 58 60 13 85,Bouvet,Côte d'Ivoire,Médecin,MEDIUM
2116,Adélaïde,Gosselin,F,2004-04-11,brunjacqueline@example.com,03 52 80 10 12,Monnier,Côte d'Ivoire,Banquier,LOW
2117,Nicolas,Gauthier,M,1982-06-16,bessongabrielle@example.org,02 34 94 99 91,Maréchal,Côte d'Ivoire,Médecin,LOW
2118,Michelle,Da Silva,F,2005-04-06,yves19@example.org,+33 5 56 87 18 67,Sainte AiméVille,Côte d'Ivoire,Avocat,HIGH
2119,Tristan,Langlois,M,1987-02-09,jeanninemartins@example.net,+33 4 97 07 19 61,Maury,Côte d'Ivoire,Entrepreneur,MEDIUM
2120,Frédéric,Guillaume,M,2000-11-19,denisledoux@example.org,0489220940,Saint Christiane,Côte d'Ivoire,Ingénieur,LOW
2121,Arnaude,Georges,F,1979-05-01,dorothee85@example.com,+33 6 14 80 66 11,Legros,Côte d'Ivoire,Banquier,LOW
2122,Christelle,Mace,F,1947-10-23,charleschevallier@example.net,0221657121,Sainte BenoîtBourg,Côte d'Ivoire,Entrepreneur,MEDIUM
2123,Richard,Faure,M,2006-10-08,martineaunathalie@example.org,+33 3 67 30 25 59,Lecoqdan,Côte d'Ivoire,Commerçant,LOW
2124,Christiane,Lopez,F,1974-10-13,matthieunoel@example.com,0579889109,CouturierBourg,Côte d'Ivoire,Étudiant,LOW
2125,Sébastien,Ledoux,M,1973-02-08,herveagathe@example.org,0310112036,Saint Anne,Côte d'Ivoire,Étudiant,MEDIUM
2126,Laure,Diallo,F,1952-08-07,fleurypierre@example.net,01 72 81 97 14,Saint Richard,Côte d'Ivoire,Informaticien,LOW
2127,Pauline,Thibault,F,1967-09-27,roger95@example.org,01 42 95 80 62,Charlesboeuf,Côte d'Ivoire,Commerçant,LOW
2128,Louis,Lesage,M,1986-01-02,mariannemaurice@example.net,0170742941,Meunier,Côte d'Ivoire,Médecin,LOW
2129,Agnès,Charpentier,F,1987-10-15,cecile76@example.org,0351847669,Sainte LéonVille,Côte d'Ivoire,Enseignant,LOW
2130,Brigitte,Michaud,F,2003-11-15,clemence28@example.net,02 53 74 68 59,Saint Sabine,Côte d'Ivoire,Banquier,LOW
2131,Zacharie,Chevallier,M,1954-05-22,fchevallier@example.org,05 33 28 66 03,Godard,Côte d'Ivoire,Ingénieur,LOW
2132,Charlotte,Dupuy,F,2000-07-21,mlevy@example.net,06 99 01 65 62,Valletdan,Côte d'Ivoire,Informaticien,HIGH
2133,Zacharie,Collet,M,1948-08-16,christophemarchal@example.com,+33 3 59 12 52 42,Leblanc,Côte d'Ivoire,Entrepreneur,MEDIUM
2134,Clémence,Leblanc,F,2001-11-28,afontaine@example.net,0467961721,Lefèvre,Côte d'Ivoire,Entrepreneur,LOW
2135,Maggie,Leleu,F,1955-10-19,toussaintagnes@example.net,+33 4 78 31 31 84,Pasquier,Côte d'Ivoire,Informaticien,HIGH
2136,Alain,Boulanger,M,1987-04-07,sebastiendupre@example.org,+33 2 79 21 09 12,Dupuy-sur-Poirier,Côte d'Ivoire,Comptable,LOW
2137,Frédéric,Pages,M,1952-12-29,marthe14@example.org,03 67 43 77 98,Lagarde,Côte d'Ivoire,Étudiant,LOW
2138,Henri,Lambert,M,1997-01-16,etiennenoel@example.com,+33 3 70 13 79 98,Saint MarcelleVille,Côte d'Ivoire,Médecin,LOW
2139,Alphonse,Bazin,M,1984-02-25,tfernandes@example.org,04 85 78 96 35,Bodin,Côte d'Ivoire,Comptable,LOW
2140,Thérèse,Sauvage,F,1964-10-13,gilbert63@example.net,0276372544,Rodriguez,Côte d'Ivoire,Comptable,LOW
2141,Margot,Renaud,F,1967-10-29,mercierchantal@example.net,+33 1 49 50 34 55,Lenoir,Côte d'Ivoire,Ingénieur,LOW
2142,Rémy,Lemoine,M,1980-05-02,aleroux@example.com,05 45 76 66 08,Gimenez,Côte d'Ivoire,Avocat,LOW
2143,Richard,Costa,M,1965-12-09,maryse87@example.org,+33 1 79 75 31 36,Alves-sur-Mer,Côte d'Ivoire,Enseignant,LOW
2144,Bernard,Guichard,M,1998-06-17,anastasierodriguez@example.org,+33 (0)6 98 41 44 30,Saint Susannec,Côte d'Ivoire,Avocat,LOW
2145,Audrey,Lopes,F,2008-04-25,agathe29@example.net,04 65 57 44 33,Sainte ÉtienneBourg,Côte d'Ivoire,Étudiant,LOW
2146,Maryse,Dumas,F,1961-01-11,robertblin@example.com,+33 5 81 97 01 00,Couturier,Côte d'Ivoire,Enseignant,LOW
2147,Madeleine,Jean,F,1965-08-13,josephine97@example.com,0557188817,AntoineVille,Côte d'Ivoire,Médecin,LOW
2148,Christelle,Ferreira,F,1970-07-04,coletteseguin@example.com,+33 6 32 63 82 74,Lambert-sur-Lacroix,Côte d'Ivoire,Comptable,MEDIUM
2149,Frédérique,Lemaire,F,1956-06-23,julienrolland@example.net,0413807047,Torres,Côte d'Ivoire,Comptable,MEDIUM
2150,Charles,Langlois,M,1995-05-18,susannedelaunay@example.net,04 67 77 74 07,Saint Anne,Côte d'Ivoire,Enseignant,LOW
2151,Léon,Bouchet,M,2004-01-28,andree00@example.net,05 18 22 82 12,RodriguezBourg,Côte d'Ivoire,Commerçant,MEDIUM
2152,Stéphane,Lecomte,M,2004-01-05,ktanguy@example.com,0590264393,Dubois,Côte d'Ivoire,Banquier,LOW
2153,Henri,Mace,M,1998-08-09,lucy96@example.net,+33 1 64 66 60 48,Grondin,Côte d'Ivoire,Enseignant,MEDIUM
2154,Benoît,Vidal,M,1959-05-08,marcelle43@example.com,0234184651,Bertin,Côte d'Ivoire,Informaticien,LOW
2155,Édith,Lemaire,F,1947-07-23,pbouvet@example.com,+33 (0)6 60 48 36 48,Saint Marienec,Côte d'Ivoire,Médecin,MEDIUM
2156,Maggie,Delorme,F,1969-05-14,nathalie85@example.net,0321193793,Saint Paulettenec,Côte d'Ivoire,Médecin,MEDIUM
2157,Étienne,Lagarde,M,1972-05-18,hortense72@example.com,06 35 68 77 75,Lacroix-sur-Alves,Côte d'Ivoire,Enseignant,LOW
2158,Roger,Lamy,M,1950-06-21,victoirediallo@example.com,+33 (0)7 34 91 95 38,Sainte Joseph,Côte d'Ivoire,Commerçant,LOW
2159,Martin,Marin,M,2003-10-04,leonbourgeois@example.net,+33 (0)7 56 15 00 11,Saint JulietteBourg,Côte d'Ivoire,Médecin,HIGH
2160,Margaret,Le Gall,F,1981-05-08,le-gallroland@example.org,+33 5 57 47 92 14,Texier-sur-Richard,Côte d'Ivoire,Enseignant,LOW
2161,Aurore,Bernard,F,2004-05-16,zpereira@example.com,0634904991,Leduc,Côte d'Ivoire,Banquier,LOW
2162,Frédéric,Laporte,M,1990-08-04,webercecile@example.net,06 35 36 72 09,LemaireVille,Côte d'Ivoire,Ingénieur,MEDIUM
2163,Éric,Samson,M,1958-10-03,barnaud@example.com,+33 3 24 05 86 99,Leroux-la-Forêt,Côte d'Ivoire,Informaticien,LOW
2164,Maryse,Legendre,F,1977-06-28,chartiercamille@example.net,0494793277,Saint Gabriel,Côte d'Ivoire,Ingénieur,LOW
2165,Zacharie,Daniel,M,1966-07-21,turpinmargaret@example.com,+33 3 29 60 96 85,Grégoirenec,Côte d'Ivoire,Enseignant,MEDIUM
2166,Arthur,Fontaine,M,1997-01-13,margot97@example.org,0518794336,Maillard,Côte d'Ivoire,Entrepreneur,MEDIUM
2167,Paul,Roux,M,1957-01-09,jbourgeois@example.com,07 76 59 64 58,Bèguenec,Côte d'Ivoire,Comptable,LOW
2168,Léon,Maurice,M,1963-03-22,capucine15@example.com,+33 4 26 74 50 24,Sainte Olivier,Côte d'Ivoire,Étudiant,MEDIUM
2169,Simone,Costa,F,1957-02-13,vaillantmonique@example.com,04 70 39 45 03,Lévêque-la-Forêt,Côte d'Ivoire,Comptable,LOW
2170,Robert,David,M,1998-03-03,ahardy@example.com,+33 3 64 38 56 93,Mace,Côte d'Ivoire,Avocat,LOW
2171,Thibaut,Mathieu,M,1962-06-06,ybrunel@example.com,+33 (0)4 27 07 37 30,Fernandez,Côte d'Ivoire,Entrepreneur,MEDIUM
2172,Joseph,Martin,M,1994-09-09,lcarpentier@example.net,0156510265,Rollanddan,Côte d'Ivoire,Commerçant,HIGH
2173,Thomas,Blin,M,1974-12-19,lucklein@example.com,04 32 64 66 03,Dufour,Côte d'Ivoire,Avocat,LOW
2174,Patrick,Pierre,M,2001-07-12,haubry@example.com,+33 1 78 94 10 10,Techer,Côte d'Ivoire,Commerçant,MEDIUM
2175,Victoire,Nguyen,F,1948-08-19,hjoubert@example.net,0248648497,Morenodan,Côte d'Ivoire,Comptable,LOW
2176,Eugène,Paul,M,1958-12-08,victoiresimon@example.com,+33 (0)4 11 43 57 54,Evrard-sur-Mer,Côte d'Ivoire,Informaticien,LOW
2177,Jean,Simon,M,2000-08-06,marguerite26@example.org,+33 6 38 06 87 56,Lopezdan,Côte d'Ivoire,Médecin,MEDIUM
2178,Aurélie,Bousquet,F,2003-02-26,lerouxjosephine@example.org,+33 5 46 13 91 23,Pinto-la-Forêt,Côte d'Ivoire,Banquier,LOW
2179,Jules,Joseph,M,1989-06-10,margot13@example.org,05 56 87 05 80,DelormeBourg,Côte d'Ivoire,Banquier,LOW
2180,Amélie,Techer,F,2000-03-12,xclerc@example.org,+33 (0)5 65 40 70 78,Samson,Côte d'Ivoire,Enseignant,LOW
2181,René,Bazin,M,1989-07-02,brigitte84@example.net,+33 1 42 34 85 73,Boulanger-la-Forêt,Côte d'Ivoire,Informaticien,MEDIUM
2182,Adèle,Klein,F,2005-04-19,laure27@example.org,+33 (0)1 42 31 78 83,Boucher-sur-Mer,Côte d'Ivoire,Avocat,MEDIUM
2183,Augustin,Gilbert,M,1979-02-01,oceane98@example.com,0415088959,Laurent,Côte d'Ivoire,Comptable,LOW
2184,Émilie,Lemoine,F,1988-02-24,pintolorraine@example.com,01 39 52 69 90,Sainte Hugues-sur-Mer,Côte d'Ivoire,Étudiant,LOW
2185,Alex,Dumont,F,1986-11-20,mweber@example.org,+33 (0)3 20 35 65 40,Martinez,Côte d'Ivoire,Informaticien,LOW
2186,Sabine,Godard,F,1989-04-23,benardrobert@example.org,+33 6 36 32 01 29,Fabre,Côte d'Ivoire,Étudiant,HIGH
2187,Bernadette,Pascal,F,2008-04-11,aime04@example.org,+33 2 28 82 06 82,Sainte Éléonore,Côte d'Ivoire,Commerçant,MEDIUM
2188,Chantal,Jacquot,F,1947-10-16,bertrandperrot@example.com,0613857797,Coste,Côte d'Ivoire,Comptable,LOW
2189,Clémence,Dupuy,F,2002-02-16,lucie53@example.net,+33 (0)5 16 18 27 23,Dos Santosnec,Côte d'Ivoire,Enseignant,LOW
2190,Guillaume,Payet,M,1985-07-07,eugene85@example.org,0495768815,Maury,Côte d'Ivoire,Enseignant,LOW
2191,Alice,Berger,F,1949-03-24,bruneauaudrey@example.net,0463487615,Sainte Denise,Côte d'Ivoire,Entrepreneur,HIGH
2192,Robert,Carre,M,1985-05-26,delannoycamille@example.com,+33 (0)2 61 44 64 03,Michel,Côte d'Ivoire,Enseignant,LOW
2193,Matthieu,Pasquier,M,1986-02-10,adelaide59@example.net,+33 4 98 58 81 08,Dupré,Côte d'Ivoire,Comptable,LOW
2194,Colette,Cohen,F,1975-06-05,theophile77@example.net,07 74 59 25 41,Carpentier,Côte d'Ivoire,Enseignant,LOW
2195,Sophie,Caron,F,2003-07-10,nathalie93@example.com,01 69 07 04 55,Jacquet-sur-Lévy,Côte d'Ivoire,Informaticien,LOW
2196,Marcelle,Colas,F,1992-05-24,qpinto@example.net,+33 (0)5 86 62 39 56,Lemaire-les-Bains,Côte d'Ivoire,Banquier,LOW
2197,Margot,Marchal,F,1985-06-18,zachariemartinez@example.org,05 79 74 90 64,Saint Philippine-les-Bains,Côte d'Ivoire,Informaticien,LOW
2198,Patrick,Caron,M,1991-10-27,xchauvin@example.org,+33 (0)4 34 51 34 17,Saint Yves,Côte d'Ivoire,Informaticien,LOW
2199,Lorraine,Marchal,F,1968-06-20,sophiecharpentier@example.com,0481562168,Martins,Côte d'Ivoire,Informaticien,LOW
2200,Julien,Descamps,M,1978-06-28,glegros@example.org,0140491086,Sainte Luc,Côte d'Ivoire,Ingénieur,LOW
2201,Augustin,Reynaud,M,1951-08-14,vincent78@example.com,+33 2 35 97 93 36,JacobVille,Côte d'Ivoire,Enseignant,LOW
2202,Thibault,Normand,M,1962-01-31,larochemaggie@example.com,+33 (0)4 88 01 05 58,Godard,Côte d'Ivoire,Médecin,LOW
2203,Audrey,Morin,F,1952-12-05,zoe32@example.org,+33 5 53 40 09 33,Masse,Côte d'Ivoire,Médecin,LOW
2204,Martin,Berger,M,1979-08-02,gonzalezadrien@example.net,+33 6 18 21 88 93,Léger-la-Forêt,Côte d'Ivoire,Enseignant,LOW
2205,Stéphanie,Dijoux,F,1952-05-03,cleleu@example.com,03 84 42 08 34,BonninBourg,Côte d'Ivoire,Informaticien,LOW
2206,Éléonore,Cousin,F,1958-04-04,sgay@example.com,0279644047,Leclercq-les-Bains,Côte d'Ivoire,Informaticien,LOW
2207,Virginie,Joseph,F,2001-05-28,pcordier@example.com,0235877449,Roy-sur-Langlois,Côte d'Ivoire,Avocat,LOW
2208,Léon,Laine,M,1975-12-02,schneiderpierre@example.com,+33 4 80 31 55 66,Guibert,Côte d'Ivoire,Banquier,MEDIUM
2209,David,Pierre,M,1987-06-07,alain26@example.net,+33 (0)5 17 49 66 68,Saint Margaud-les-Bains,Côte d'Ivoire,Banquier,LOW
2210,Christine,Verdier,F,1998-10-04,patrickchartier@example.net,+33 4 15 68 72 20,Bigot,Côte d'Ivoire,Informaticien,LOW
2211,François,Rolland,M,1978-08-24,bernard61@example.org,07 64 85 78 30,Boulanger,Côte d'Ivoire,Médecin,LOW
2212,Marguerite,Mary,F,1971-10-12,margot76@example.net,0634868005,Mercier,Côte d'Ivoire,Médecin,LOW
2213,Christophe,Delaunay,M,1988-12-08,bgilles@example.com,0413363270,Bouchet,Côte d'Ivoire,Étudiant,MEDIUM
2214,Catherine,Adam,F,1975-02-19,leon44@example.org,+33 (0)1 82 42 18 67,Pineau,Côte d'Ivoire,Enseignant,LOW
2215,Capucine,Tessier,F,1954-12-02,menardvictor@example.org,+33 (0)4 86 05 65 13,Prévost,Côte d'Ivoire,Avocat,LOW
2216,Margaud,Girard,F,1982-07-22,toussaintremy@example.org,+33 3 44 98 76 63,Camus,Côte d'Ivoire,Informaticien,LOW
2217,Xavier,Maury,M,1992-08-27,valetteroger@example.org,+33 3 58 81 06 08,Garnier-sur-Gallet,Côte d'Ivoire,Avocat,LOW
2218,Victoire,Bertrand,F,1948-03-04,henri29@example.org,0487749659,Lefebvre-sur-Le Roux,Côte d'Ivoire,Informaticien,LOW
2219,Christelle,Reynaud,F,1946-11-12,adelechauvet@example.net,02 36 14 35 83,Sainte Aimé,Côte d'Ivoire,Entrepreneur,LOW
2220,Valérie,Voisin,F,1995-05-12,gerard30@example.com,+33 (0)1 42 92 21 68,Pineau-sur-Hervé,Côte d'Ivoire,Comptable,LOW
2221,Jean,Bourgeois,M,2001-08-03,smasson@example.com,+33 2 96 04 31 92,Carre-sur-Mer,Côte d'Ivoire,Médecin,MEDIUM
2222,Aurore,Colin,F,1973-09-25,wbouchet@example.com,+33 (0)3 25 33 61 65,Gros,Côte d'Ivoire,Entrepreneur,LOW
2223,Aimée,Humbert,F,1997-06-27,philippede-sousa@example.com,0482267203,Lombarddan,Côte d'Ivoire,Banquier,LOW
2224,Andrée,Meunier,F,1976-07-08,frederic00@example.com,07 40 69 05 71,Saint ÉmileBourg,Côte d'Ivoire,Comptable,LOW
2225,Léon,De Sousa,M,2004-09-29,suzannearnaud@example.org,0345933054,Carreboeuf,Côte d'Ivoire,Commerçant,LOW
2226,Audrey,Humbert,F,1968-02-03,clefevre@example.net,0345218302,Schmitt,Côte d'Ivoire,Entrepreneur,LOW
2227,Louis,Normand,M,1963-08-13,hbouvet@example.com,0246902041,Sainte Mathilde-la-Forêt,Côte d'Ivoire,Étudiant,LOW
2228,Richard,Bodin,M,1947-10-22,eugene09@example.org,+33 4 37 65 33 63,Robert,Côte d'Ivoire,Ingénieur,LOW
2229,Hugues,Leduc,M,1993-10-20,martine43@example.com,+33 (0)1 34 98 41 64,Lebreton,Côte d'Ivoire,Informaticien,LOW
2230,Sophie,David,F,1989-02-11,etiennepinto@example.org,0590012592,Bazin-sur-Mer,Côte d'Ivoire,Entrepreneur,LOW
2231,Frédérique,Techer,F,2001-05-12,cmorin@example.net,0519817697,Da Silva,Côte d'Ivoire,Étudiant,LOW
2232,Marthe,Texier,F,1952-01-01,prousset@example.net,+33 1 56 10 55 91,Seguin-sur-Mer,Côte d'Ivoire,Entrepreneur,LOW
2233,Jeanne,Wagner,F,1989-11-03,coulonjacqueline@example.org,04 42 70 89 44,Sainte Adèle,Côte d'Ivoire,Banquier,LOW
2234,Lucie,Monnier,F,2001-12-03,nicoledaniel@example.net,+33 4 98 70 76 50,Bertin-sur-Michaud,Côte d'Ivoire,Entrepreneur,LOW
2235,Édith,Richard,F,1977-06-28,audrey22@example.com,+33 (0)2 98 60 26 11,NguyenVille,Côte d'Ivoire,Enseignant,LOW
2236,Charles,Michel,M,1986-11-03,bernadettebernard@example.net,+33 (0)4 30 90 81 70,Saint Grégoire,Côte d'Ivoire,Comptable,LOW
2237,Zoé,Blot,F,1973-03-21,eleonorelaurent@example.com,06 37 77 01 49,Lucasnec,Côte d'Ivoire,Médecin,LOW
2238,Claude,Dumont,F,2005-07-10,duvalgenevieve@example.com,05 47 46 07 73,Valentin,Côte d'Ivoire,Banquier,LOW
2239,Jules,Perrier,M,1992-11-23,allaintherese@example.org,+33 1 64 51 35 63,Rousset-sur-Dupré,Côte d'Ivoire,Avocat,LOW
2240,Suzanne,Carre,F,1995-04-18,adriennebertrand@example.org,04 91 16 74 86,Rocheboeuf,Côte d'Ivoire,Ingénieur,LOW
2241,Célina,Courtois,F,1954-06-22,camusnathalie@example.com,0624779359,Martineau-sur-Potier,Côte d'Ivoire,Commerçant,LOW
2242,Jacques,Bègue,M,1983-01-03,martin83@example.com,06 41 25 20 19,Bonnet,Côte d'Ivoire,Entrepreneur,LOW
2243,Monique,Adam,F,1974-07-20,gerardalex@example.com,+33 (0)2 33 96 99 33,Dupuis,Côte d'Ivoire,Étudiant,LOW
2244,Alex,Lecomte,F,1988-04-01,moulinpaulette@example.net,03 64 05 68 28,Besson-sur-Mer,Côte d'Ivoire,Banquier,LOW
2245,Georges,Boulanger,M,2002-12-13,joseph62@example.org,+33 4 27 87 47 81,Saint Frédérique-les-Bains,Côte d'Ivoire,Étudiant,LOW
2246,Océane,Maury,F,2003-09-22,stephanevallet@example.com,+33 (0)6 30 39 22 29,Perez,Côte d'Ivoire,Banquier,LOW
2247,Sabine,Imbert,F,1976-11-19,adaniel@example.org,0587505577,ValetteBourg,Côte d'Ivoire,Commerçant,LOW
2248,Suzanne,Ribeiro,F,1959-06-13,marchandmarguerite@example.com,+33 4 58 53 53 81,Sainte Clémenceboeuf,Côte d'Ivoire,Entrepreneur,LOW
2249,Alfred,Coste,M,1955-02-25,dbarbier@example.net,0160369575,Lemoine-la-Forêt,Côte d'Ivoire,Ingénieur,LOW
2250,Eugène,Bourgeois,M,1984-10-24,cordierelise@example.com,01 39 88 55 06,Thierry-sur-Maillard,Côte d'Ivoire,Entrepreneur,LOW
2251,Henriette,Becker,F,2008-05-14,rene10@example.net,+33 (0)1 45 42 79 74,Olivier-sur-Lévêque,Côte d'Ivoire,Étudiant,MEDIUM
2252,Laurence,Mary,F,1955-10-20,martinfranck@example.net,+33 (0)5 58 99 13 29,Lemaître,Côte d'Ivoire,Entrepreneur,MEDIUM
2253,Maurice,Lebrun,M,1959-11-16,stephanie81@example.org,+33 (0)4 75 70 34 75,VincentBourg,Côte d'Ivoire,Avocat,LOW
2254,Olivie,Renault,F,2002-11-05,alicelemoine@example.com,0474462021,Leblanc,Côte d'Ivoire,Médecin,LOW
2255,Jeannine,Perrier,F,1987-12-21,guydupre@example.org,0139717343,Collin,Côte d'Ivoire,Banquier,LOW
2256,Léon,Bonnet,M,2008-01-26,victoire47@example.net,+33 (0)1 76 60 39 81,Sainte Hortense,Côte d'Ivoire,Commerçant,MEDIUM
2257,Martine,Nicolas,F,1972-03-12,yveslucas@example.org,0231202241,Maillotnec,Côte d'Ivoire,Étudiant,LOW
