account_id,customer_id,account_number,account_type,currency,balance,open_date,status
6289,3155,2460135345294975930036,CHECKING,XOF,6715261.41,2020-10-07,ACTIVE
6290,3155,80292776100260497694465,SAVINGS,XOF,6672957.58,2023-01-23,ACTIVE
6291,3155,53710874244355857169452,CHECKING,XOF,118508.49,2025-03-11,ACTIVE
6292,3156,82108539316611110382258,SAVINGS,XOF,560833.99,2023-11-06,ACTIVE
6293,3156,50680139151110175846263,CHECKING,XOF,2325114.39,2026-05-06,ACTIVE
6294,3156,70245875885769271854400,CHECKING,XOF,4269128.36,2018-06-27,ACTIVE
6295,3157,92711648414177173852926,SAVINGS,XOF,2613882.7,2017-02-02,ACTIVE
6296,3158,56109742919236450612588,CHECKING,XOF,9377237.55,2018-03-12,BLOCKED
6297,3158,6699170062821977294508,SAVINGS,XOF,5454264.29,2020-02-16,CLOSED
6298,3159,69898835292731335988973,SAVINGS,XOF,8573778.52,2021-11-20,ACTIVE
6299,3160,28581019147796289380430,SAVINGS,XOF,856324.76,2025-02-25,ACTIVE
6300,3161,32864214836395175630222,SAVINGS,XOF,32767.64,2021-08-13,ACTIVE
6301,3162,39471728629514141083628,CHECKING,XOF,5264291.77,2025-10-24,ACTIVE
6302,3162,81167007968415369445070,BUSINESS,XOF,1533587.3,2017-09-16,ACTIVE
6303,3163,45610925514619838900608,SAVINGS,XOF,7713583.99,2021-12-06,ACTIVE
6304,3163,53408359775079356848134,CHECKING,XOF,2482848.6,2022-05-23,BLOCKED
6305,3163,97265234399254493175083,CHECKING,XOF,1209557.2,2018-05-13,ACTIVE
6306,3164,26230976069242791925155,BUSINESS,XOF,6568201.34,2025-09-06,ACTIVE
6307,3165,28155572062807386215247,CHECKING,XOF,4050018.39,2019-05-03,ACTIVE
6308,3165,85129940114671443425601,CHECKING,XOF,4961201.47,2022-06-25,ACTIVE
6309,3165,29699781933273100187940,CHECKING,XOF,9905840.54,2018-05-22,ACTIVE
6310,3166,84688353648887632052685,CHECKING,XOF,7576905.48,2026-03-24,ACTIVE
6311,3167,26791309956497567117515,BUSINESS,XOF,1470394.47,2019-05-30,ACTIVE
6312,3168,82204158175609189476631,SAVINGS,XOF,5840367.33,2019-05-21,ACTIVE
6313,3168,85062438229682532665490,CHECKING,XOF,5158785.92,2021-02-25,ACTIVE
6314,3168,84448353454071320941176,CHECKING,XOF,1902823.65,2019-06-19,ACTIVE
6315,3169,32090878075881579976052,SAVINGS,XOF,3108536.4,2017-03-10,ACTIVE
6316,3169,4617766858425518931318,CHECKING,XOF,6091292.5,2021-02-22,ACTIVE
6317,3170,17833706611540231838148,CHECKING,XOF,4442094.93,2022-09-15,BLOCKED
6318,3170,47091284878775812811374,CHECKING,XOF,1291064.6,2020-02-19,ACTIVE
6319,3171,77154110592677291263623,BUSINESS,XOF,8849125.6,2022-04-05,ACTIVE
6320,3172,27674123978329876009275,CHECKING,XOF,766782.3,2022-09-05,ACTIVE
6321,3172,94672677085707478077295,CHECKING,XOF,4714813.95,2021-04-28,ACTIVE
6322,3173,52418906584181743423944,CHECKING,XOF,7813581.46,2022-10-20,ACTIVE
6323,3173,32428719605288251911061,CHECKING,XOF,2392728.33,2024-06-08,ACTIVE
6324,3173,3653402742179552522182,SAVINGS,XOF,5932929.56,2025-04-09,ACTIVE
6325,3174,20036828879513436503769,CHECKING,XOF,9716147.34,2018-04-18,ACTIVE
6326,3174,76872385613250141089816,SAVINGS,XOF,5585652.2,2019-04-29,ACTIVE
6327,3175,19718938382982743333070,CHECKING,XOF,5448367.34,2016-08-06,ACTIVE
6328,3176,52047772169310285738643,SAVINGS,XOF,3213004.65,2018-03-25,ACTIVE
6329,3176,49083631782313288639278,CHECKING,XOF,7184540.74,2017-10-27,ACTIVE
6330,3176,52567925787491599390520,SAVINGS,XOF,2492519.22,2023-01-08,ACTIVE
6331,3177,1064935469363619790837,CHECKING,XOF,4921509.85,2020-07-29,ACTIVE
6332,3177,16084034599886564449958,CHECKING,XOF,118022.61,2019-11-06,ACTIVE
6333,3178,40597790209233468427206,SAVINGS,XOF,3192737.51,2022-01-14,ACTIVE
6334,3179,70111165407456381637632,CHECKING,XOF,188657.99,2022-06-11,ACTIVE
6335,3179,66198847981207665894562,SAVINGS,XOF,7885678.77,2018-09-03,ACTIVE
6336,3179,74819692705666971276468,CHECKING,XOF,8043697.67,2022-11-07,ACTIVE
6337,3180,19177779607814135723972,CHECKING,XOF,3939594.17,2022-03-31,ACTIVE
6338,3181,87970724768793838107731,SAVINGS,XOF,2389281.3,2017-10-02,ACTIVE
6339,3181,49606609349400147927335,SAVINGS,XOF,5549055.87,2024-11-18,ACTIVE
6340,3181,76333161419036716029395,CHECKING,XOF,9721158.07,2022-06-15,ACTIVE
6341,3182,33251731365045090506892,CHECKING,XOF,5407146.55,2026-03-11,ACTIVE
6342,3182,64619151210008720029973,CHECKING,XOF,6082764.56,2020-05-02,ACTIVE
6343,3182,16699846054184958948352,BUSINESS,XOF,3824454.65,2023-11-13,ACTIVE
6344,3183,90235554512603070659309,SAVINGS,XOF,8670181.63,2017-12-04,ACTIVE
6345,3183,84344294215333853275865,CHECKING,XOF,4178149.14,2022-01-26,ACTIVE
6346,3183,91858774360011389547883,BUSINESS,XOF,6050989.52,2023-03-27,ACTIVE
6347,3184,54564975776572493956799,SAVINGS,XOF,5033859.82,2024-01-14,ACTIVE
6348,3184,14103867125723486614473,CHECKING,XOF,7687376.02,2025-03-18,ACTIVE
6349,3185,14717259494323989085725,CHECKING,XOF,9649720.67,2024-12-25,ACTIVE
6350,3186,48228218682283124290158,CHECKING,XOF,415057.59,2019-10-18,ACTIVE
6351,3187,81539346618319475778513,CHECKING,XOF,6153260.84,2017-09-15,ACTIVE
6352,3188,13984041197716800642120,SAVINGS,XOF,6293868.78,2017-12-01,CLOSED
6353,3188,24055060165612705841554,SAVINGS,XOF,793213.37,2026-01-25,ACTIVE
6354,3188,89839932456984050469443,SAVINGS,XOF,1456868.09,2021-12-16,ACTIVE
6355,3189,73566168956670828823050,CHECKING,XOF,5373453.05,2021-08-26,ACTIVE
6356,3190,63605886562767081521150,CHECKING,XOF,1634278.69,2025-01-28,ACTIVE
6357,3190,32497450452658029033268,CHECKING,XOF,1197452.21,2022-08-07,ACTIVE
6358,3190,75849704440352958977457,CHECKING,XOF,2956209.83,2016-12-29,ACTIVE
6359,3191,85330182859586899598472,SAVINGS,XOF,1593527.51,2020-02-27,ACTIVE
6360,3191,986768691027440650333,CHECKING,XOF,9050313.38,2024-10-28,ACTIVE
6361,3191,51453137144268402786812,CHECKING,XOF,9519969.77,2023-03-14,ACTIVE
6362,3192,49066031752342777337922,CHECKING,XOF,7265462.95,2020-10-17,BLOCKED
6363,3192,25128545952189272107231,CHECKING,XOF,5320566.71,2022-02-11,ACTIVE
6364,3193,94969093002290997949900,BUSINESS,XOF,8954523.04,2016-12-07,ACTIVE
6365,3194,74930934433632345811708,CHECKING,XOF,7460248.96,2018-01-30,ACTIVE
6366,3195,32815718610963428516126,CHECKING,XOF,2442589.24,2026-06-19,ACTIVE
6367,3195,89732776963379534066816,SAVINGS,XOF,4861746.23,2020-11-27,ACTIVE
6368,3195,84817315852520875939102,CHECKING,XOF,8728432.21,2017-08-30,ACTIVE
6369,3196,21379504772910959656702,SAVINGS,XOF,5764299.1,2019-12-31,BLOCKED
6370,3196,95754621624483590404448,CHECKING,XOF,9762349.25,2017-06-19,ACTIVE
6371,3197,23396941300578777614997,CHECKING,XOF,5348532.6,2017-09-09,ACTIVE
6372,3197,65163115553094680040042,CHECKING,XOF,8130480.42,2020-11-16,ACTIVE
6373,3198,81200786550344536551665,CHECKING,XOF,3885674.82,2022-04-15,ACTIVE
6374,3199,62515577762685405848981,BUSINESS,XOF,523078.65,2021-02-10,ACTIVE
6375,3199,20465118077250459873591,CHECKING,XOF,2390866.5,2018-02-09,ACTIVE
6376,3200,46000362713083741406211,CHECKING,XOF,7310685.68,2019-06-14,ACTIVE
6377,3200,65090574607091727717242,CHECKING,XOF,6334707.37,2025-12-26,ACTIVE
6378,3201,19257940608913183734132,SAVINGS,XOF,5879744.63,2024-02-27,ACTIVE
6379,3202,85217009638745710747423,CHECKING,XOF,5925690.09,2024-01-08,CLOSED
6380,3203,79676672732663202773475,SAVINGS,XOF,2376389.68,2025-09-24,ACTIVE
6381,3204,41262276171065674845007,CHECKING,XOF,6085058.91,2017-08-24,ACTIVE
6382,3204,35768074891102368086862,SAVINGS,XOF,7675088.86,2026-07-22,ACTIVE
6383,3205,76157435624190052104506,CHECKING,XOF,6962657.5,2024-09-09,ACTIVE
6384,3205,45827429457292758202410,SAVINGS,XOF,5746908.63,2017-06-10,ACTIVE
6385,3206,63524482737105283747517,CHECKING,XOF,6234693.45,2023-10-13,ACTIVE
6386,3206,94170216554734552853369,CHECKING,XOF,8631087.03,2019-10-30,ACTIVE
6387,3207,41847066349848516380407,BUSINESS,XOF,6617554.27,2017-02-18,ACTIVE
6388,3207,79369524241131615299836,CHECKING,XOF,6303494.11,2019-05-28,BLOCKED
6389,3208,50676550334694818352678,CHECKING,XOF,7472930.32,2017-03-15,BLOCKED
6390,3209,2060290158829037494008,SAVINGS,XOF,9257660.03,2019-08-11,ACTIVE
6391,3209,15127252534673384559058,CHECKING,XOF,5576592.23,2019-06-07,ACTIVE
6392,3210,92417644244559103588631,SAVINGS,XOF,5954453.44,2022-12-14,ACTIVE
6393,3211,6266638261172217863113,CHECKING,XOF,2837518.34,2017-05-23,ACTIVE
6394,3211,11260322063873720564759,CHECKING,XOF,3305062.19,2019-08-11,CLOSED
6395,3212,31961076801235592605113,SAVINGS,XOF,5973194.07,2024-09-11,ACTIVE
6396,3213,31770157728272104920898,CHECKING,XOF,6167227.45,2023-11-16,ACTIVE
6397,3214,15951717718164358891175,CHECKING,XOF,125655.75,2025-05-01,BLOCKED
6398,3214,2744688205907832999434,CHECKING,XOF,8109546.41,2023-10-10,ACTIVE
6399,3214,51582372713271477877103,CHECKING,XOF,4233456.63,2024-06-28,ACTIVE
6400,3215,51699619380783649612817,CHECKING,XOF,6405268.02,2025-03-31,ACTIVE
6401,3215,59754348092918645654252,BUSINESS,XOF,4064019.74,2023-08-23,ACTIVE
6402,3216,82021863099065762243147,SAVINGS,XOF,633563.84,2023-02-07,ACTIVE
6403,3216,67096597583586772973096,CHECKING,XOF,3747715.97,2021-07-03,ACTIVE
6404,3217,49171496185405469118832,CHECKING,XOF,2307842.65,2020-08-14,ACTIVE
6405,3218,75448405865575327258795,CHECKING,XOF,8090588.25,2024-09-05,ACTIVE
6406,3219,92045222779487598944266,CHECKING,XOF,4403176.9,2021-04-15,ACTIVE
6407,3220,25214541394896882943610,CHECKING,XOF,3025710.07,2023-12-18,ACTIVE
6408,3221,37587386382582619687489,CHECKING,XOF,4426164.68,2024-11-08,ACTIVE
6409,3221,57312338437749490684921,SAVINGS,XOF,9686448.54,2017-01-19,ACTIVE
6410,3221,15976393372853576882558,CHECKING,XOF,975252.84,2024-04-14,ACTIVE
6411,3222,99057793076029592750201,BUSINESS,XOF,9179419.51,2023-12-16,ACTIVE
6412,3222,10690715954128956676720,CHECKING,XOF,4605048.91,2019-05-30,ACTIVE
6413,3222,26599670162437605024469,SAVINGS,XOF,7585920.35,2020-02-29,BLOCKED
6414,3223,36687945754360406372541,CHECKING,XOF,3981606.99,2018-02-01,BLOCKED
6415,3223,25536123182636683528360,BUSINESS,XOF,8476885.95,2024-11-25,ACTIVE
6416,3223,84334488156870586547117,CHECKING,XOF,3304326.74,2023-03-25,ACTIVE
6417,3224,97371304951042089629287,CHECKING,XOF,8811662.43,2016-10-05,ACTIVE
6418,3224,81858351397415177827997,CHECKING,XOF,6273876.71,2018-09-24,ACTIVE
6419,3224,38219837694633525443092,CHECKING,XOF,9548681.55,2024-01-01,ACTIVE
6420,3225,84730748324979327389702,CHECKING,XOF,1861425.51,2020-01-07,ACTIVE
6421,3225,56599375951924455613285,SAVINGS,XOF,4785295.62,2021-08-01,ACTIVE
6422,3226,13984160620127505478038,CHECKING,XOF,2657265.3,2024-12-27,ACTIVE
6423,3226,43395706804404691319115,SAVINGS,XOF,1007114.57,2017-07-16,ACTIVE
6424,3226,25219147421473196945705,CHECKING,XOF,3602007.64,2021-01-02,ACTIVE
6425,3227,73653056923426666195280,CHECKING,XOF,8174710.24,2018-12-22,ACTIVE
6426,3228,46125856614699444235953,SAVINGS,XOF,2130950.8,2023-01-24,ACTIVE
6427,3228,79654085155565200846888,CHECKING,XOF,9982923.46,2025-10-28,ACTIVE
6428,3228,67138080823834088761244,CHECKING,XOF,1864502.77,2020-09-13,ACTIVE
6429,3229,30319837617435815778455,CHECKING,XOF,7632050.23,2019-11-21,ACTIVE
6430,3230,81994576911157962350138,CHECKING,XOF,8595364.96,2017-08-01,ACTIVE
6431,3230,39068624592847313446140,CHECKING,XOF,4395764.07,2024-12-06,ACTIVE
6432,3231,86726707550105411049039,BUSINESS,XOF,1598739.28,2020-11-01,ACTIVE
6433,3231,60572940012543865507509,SAVINGS,XOF,6518797.11,2024-07-19,ACTIVE
6434,3231,74326479943753005567274,CHECKING,XOF,1827697.07,2023-02-02,ACTIVE
6435,3232,24125304966021275743100,SAVINGS,XOF,6329.27,2016-10-17,ACTIVE
6436,3232,28835409297537613324876,CHECKING,XOF,7612648.09,2023-11-21,ACTIVE
6437,3233,81700740774634716662507,CHECKING,XOF,2128116.09,2025-04-19,ACTIVE
6438,3233,62283076375121761658895,SAVINGS,XOF,6048476.33,2020-10-30,ACTIVE
6439,3234,20116608043955712010017,CHECKING,XOF,6728315.16,2020-12-23,ACTIVE
6440,3234,83319069618954931811065,CHECKING,XOF,845616.54,2023-04-08,ACTIVE
6441,3234,86215355255290693613361,SAVINGS,XOF,1272743.11,2020-12-18,ACTIVE
6442,3235,39137295416084204107942,CHECKING,XOF,5686098.13,2022-08-11,ACTIVE
6443,3235,98654178561485586692913,CHECKING,XOF,5513385.77,2025-04-24,ACTIVE
6444,3236,59204385309607328591765,CHECKING,XOF,8324221.07,2020-01-08,ACTIVE
6445,3237,29395303210698800090171,CHECKING,XOF,1551481.01,2022-05-31,ACTIVE
6446,3238,3597778106042667617193,BUSINESS,XOF,7248439.89,2021-09-07,ACTIVE
6447,3238,292342532244838761645,CHECKING,XOF,4496756.17,2024-10-09,ACTIVE
6448,3239,1588992593087274614224,BUSINESS,XOF,4144603.87,2024-09-11,ACTIVE
6449,3240,74613100977650775502821,BUSINESS,XOF,9549641.55,2018-04-21,ACTIVE
6450,3240,5132794845177240876766,CHECKING,XOF,4784033.92,2017-09-20,BLOCKED
6451,3240,80563576920624580975314,CHECKING,XOF,2077317.04,2019-09-27,ACTIVE
6452,3241,65276521510968367881276,CHECKING,XOF,350359.26,2021-10-27,ACTIVE
6453,3242,43165326139056665600861,SAVINGS,XOF,7962508.09,2017-02-02,ACTIVE
6454,3243,52920274387179371512510,CHECKING,XOF,8241795.38,2022-11-03,ACTIVE
6455,3243,9717491970732049822835,SAVINGS,XOF,2978624.18,2021-08-21,ACTIVE
6456,3244,99729490408356981720771,CHECKING,XOF,6755598.06,2025-10-24,ACTIVE
6457,3244,82027534872660486860169,CHECKING,XOF,7587314.6,2017-12-11,ACTIVE
6458,3245,3309959937816969788202,CHECKING,XOF,1381512.43,2017-12-19,ACTIVE
6459,3245,4464126354436194063075,CHECKING,XOF,9259835.56,2018-11-13,ACTIVE
6460,3246,17098865863264666282046,SAVINGS,XOF,2454877.09,2017-06-10,ACTIVE
6461,3247,52989639292125331179654,SAVINGS,XOF,3571517.62,2022-08-20,ACTIVE
6462,3247,60556903731480073467682,SAVINGS,XOF,4038382.29,2025-04-16,BLOCKED
6463,3247,59156597318676335225046,CHECKING,XOF,4119172.32,2026-06-12,ACTIVE
6464,3248,68727978334475729930657,CHECKING,XOF,3154037.52,2023-10-26,ACTIVE
6465,3248,92172567503436285707852,CHECKING,XOF,1049349.48,2021-04-14,BLOCKED
6466,3248,33805395611302591554201,BUSINESS,XOF,6991333.27,2019-06-19,ACTIVE
6467,3249,16956735078739037897288,SAVINGS,XOF,8387235.33,2024-07-12,ACTIVE
6468,3249,82283219766629417422830,SAVINGS,XOF,5983578.42,2019-03-07,ACTIVE
6469,3250,45632733626915854409779,BUSINESS,XOF,5063330.56,2021-02-21,ACTIVE
6470,3250,91162046349750071125512,SAVINGS,XOF,8887996.94,2017-07-18,ACTIVE
6471,3250,49956400507020225243382,CHECKING,XOF,2824545.98,2024-10-23,ACTIVE
6472,3251,20724186339123894891502,CHECKING,XOF,8236342.82,2018-05-26,ACTIVE
6473,3251,91580596015935769438561,CHECKING,XOF,2168700.05,2025-10-23,ACTIVE
6474,3251,6173307206709754122303,CHECKING,XOF,5906823.64,2021-07-03,ACTIVE
6475,3252,60763459558720113052440,CHECKING,XOF,1573700.01,2024-05-03,ACTIVE
6476,3253,64689262801556461475584,BUSINESS,XOF,5339006.17,2022-03-21,ACTIVE
6477,3253,98397829086498500936713,SAVINGS,XOF,9102743.9,2017-06-30,ACTIVE
6478,3253,61615236643628948402340,CHECKING,XOF,9328192.32,2020-09-30,ACTIVE
6479,3254,33242754612579533517086,CHECKING,XOF,736975.92,2022-11-16,ACTIVE
6480,3255,44530422156697975012113,SAVINGS,XOF,9877163.89,2017-12-14,ACTIVE
6481,3255,59873150090442557251589,CHECKING,XOF,1935120.03,2019-03-31,ACTIVE
6482,3256,71259726804100175216050,SAVINGS,XOF,3045336.92,2022-11-20,ACTIVE
6483,3256,51600352282586289006721,CHECKING,XOF,8895589.58,2022-10-30,ACTIVE
6484,3256,66287170299397913944857,CHECKING,XOF,7152748.67,2025-03-06,ACTIVE
6485,3257,15774723992696116790189,CHECKING,XOF,8473211.21,2019-04-26,ACTIVE
6486,3257,92667393926498590236794,CHECKING,XOF,9090389.33,2025-06-29,ACTIVE
6487,3257,51433552330013619065733,CHECKING,XOF,6431385.43,2024-05-20,ACTIVE
6488,3258,3755028389378251841406,CHECKING,XOF,5468822.15,2021-01-29,ACTIVE
6489,3259,83826816066625983925824,CHECKING,XOF,499511.58,2018-06-26,ACTIVE
6490,3260,48310312953149645539738,CHECKING,XOF,7234749.78,2021-11-19,ACTIVE
6491,3260,60597167539474794599342,CHECKING,XOF,3062943.71,2020-08-21,ACTIVE
6492,3260,45931413962916618138972,CHECKING,XOF,5367119.11,2020-01-15,ACTIVE
6493,3261,19601881939740114093030,CHECKING,XOF,7531618.25,2023-02-08,ACTIVE
6494,3261,6603277904899895130376,CHECKING,XOF,4441008.72,2024-10-01,ACTIVE
6495,3262,77920175038528931650653,CHECKING,XOF,6784316.18,2024-01-09,ACTIVE
6496,3262,58708451961313725902653,CHECKING,XOF,6210850.41,2022-06-30,ACTIVE
6497,3263,88185610789531855984829,CHECKING,XOF,8040829.63,2021-06-06,ACTIVE
6498,3264,63754955751757415909119,CHECKING,XOF,8801169.2,2018-12-19,ACTIVE
6499,3264,16298061489801285303417,CHECKING,XOF,1328422.66,2020-04-20,ACTIVE
6500,3264,70912363583734556467749,CHECKING,XOF,9009179.32,2019-04-18,ACTIVE
6501,3265,23139151037938492137332,CHECKING,XOF,9511077.03,2025-09-21,ACTIVE
6502,3265,31785699892587015458412,SAVINGS,XOF,5229771.47,2024-06-24,ACTIVE
6503,3265,36547496578168205436205,CHECKING,XOF,7587697.0,2025-07-10,ACTIVE
6504,3266,80190138630065124785372,CHECKING,XOF,9660796.72,2021-03-19,ACTIVE
6505,3266,92851117109123616340661,CHECKING,XOF,62180.08,2024-02-29,ACTIVE
6506,3267,61821459904983954541632,CHECKING,XOF,5212590.07,2020-04-16,ACTIVE
6507,3267,24764894558178963976328,SAVINGS,XOF,8559081.84,2024-03-15,ACTIVE
6508,3267,52380196561155702141662,CHECKING,XOF,717554.69,2022-07-12,ACTIVE
6509,3268,85398794568780775332115,CHECKING,XOF,1543292.97,2024-05-25,ACTIVE
6510,3268,14403308392135928715663,SAVINGS,XOF,2603821.0,2017-10-01,ACTIVE
6511,3269,16089709571929574708005,SAVINGS,XOF,9329868.91,2017-12-19,ACTIVE
6512,3269,46424060058010001531483,SAVINGS,XOF,8332713.9,2020-12-30,ACTIVE
6513,3269,10392829291693575760242,CHECKING,XOF,5346434.35,2025-04-25,ACTIVE
6514,3270,23032476422633931208973,SAVINGS,XOF,8365791.5,2020-04-04,ACTIVE
6515,3270,77805172560519576112932,SAVINGS,XOF,7303246.69,2022-10-25,ACTIVE
6516,3270,59729170353981516899766,BUSINESS,XOF,4085051.54,2025-08-24,ACTIVE
6517,3271,24985033714471316875286,CHECKING,XOF,9366414.87,2023-11-10,ACTIVE
6518,3271,52434232881572226341787,CHECKING,XOF,6431662.6,2025-12-06,ACTIVE
6519,3271,48609544497555307592775,CHECKING,XOF,6938396.67,2026-01-12,ACTIVE
6520,3272,9181915821445114048357,SAVINGS,XOF,5349067.73,2020-06-01,ACTIVE
6521,3272,82757162846891555822925,SAVINGS,XOF,8727139.87,2017-02-13,ACTIVE
6522,3272,5527670176939150489859,CHECKING,XOF,6681394.39,2019-09-10,ACTIVE
6523,3273,39499657565706429220122,SAVINGS,XOF,8237606.64,2020-04-12,ACTIVE
6524,3273,37366604894906804805106,CHECKING,XOF,8447114.18,2023-10-07,ACTIVE
6525,3274,33090193338180582568131,SAVINGS,XOF,1353620.05,2022-11-26,ACTIVE
6526,3274,8363347959672401665643,BUSINESS,XOF,5554610.54,2020-03-20,ACTIVE
6527,3274,76074734480498772955254,CHECKING,XOF,6095881.94,2025-12-20,ACTIVE
6528,3275,78021644007809447502330,CHECKING,XOF,427162.41,2026-06-20,ACTIVE
6529,3275,8576039688419736476722,SAVINGS,XOF,3779519.99,2024-12-14,ACTIVE
6530,3276,73205815708503716324492,BUSINESS,XOF,9736958.45,2020-11-20,ACTIVE
6531,3276,43824993704268933789134,CHECKING,XOF,6403997.02,2022-05-02,BLOCKED
6532,3277,1272093701648301092741,CHECKING,XOF,193291.05,2024-04-18,ACTIVE
6533,3277,92513069575094866900213,SAVINGS,XOF,7613877.25,2018-01-05,ACTIVE
6534,3277,27118388521587245730351,SAVINGS,XOF,4324802.95,2024-08-16,ACTIVE
6535,3278,44401654909239120005266,CHECKING,XOF,1475653.07,2020-12-03,ACTIVE
6536,3278,76297050458569203088249,SAVINGS,XOF,8015300.63,2017-01-02,BLOCKED
6537,3278,48725878266752325547474,CHECKING,XOF,5306809.53,2026-07-17,CLOSED
6538,3279,9794059147825199913867,CHECKING,XOF,2807264.88,2021-02-02,ACTIVE
6539,3280,71653808590419557369718,CHECKING,XOF,8444618.32,2017-05-20,ACTIVE
6540,3281,18607138520477229757962,CHECKING,XOF,7442297.3,2019-10-04,ACTIVE
6541,3282,45583998564191339264268,CHECKING,XOF,4370679.79,2024-01-01,ACTIVE
6542,3282,4239899143480954515658,CHECKING,XOF,9486447.89,2021-10-05,ACTIVE
6543,3283,38841055408767459990270,CHECKING,XOF,4256480.42,2018-11-14,ACTIVE
6544,3284,45622592634971551345180,CHECKING,XOF,1593874.24,2024-10-31,ACTIVE
6545,3284,61779680002522266497986,CHECKING,XOF,7240468.29,2021-10-24,ACTIVE
6546,3284,92465964560015581556007,CHECKING,XOF,6415671.23,2016-11-02,ACTIVE
6547,3285,66996957829513349168538,CHECKING,XOF,9375909.76,2025-10-04,ACTIVE
6548,3285,28082141688588376367235,CHECKING,XOF,2450702.23,2020-03-06,ACTIVE
6549,3285,17213110770139101342484,CHECKING,XOF,8915544.8,2024-01-02,ACTIVE
6550,3286,2382452236869005555379,CHECKING,XOF,5488618.75,2021-10-31,ACTIVE
6551,3286,89699305688216808146581,SAVINGS,XOF,1661634.76,2016-08-22,ACTIVE
6552,3286,16782229737367436651225,CHECKING,XOF,9281277.45,2017-03-28,ACTIVE
6553,3287,66844573444213671701836,CHECKING,XOF,29865.97,2023-05-05,ACTIVE
6554,3287,66096839014706883903203,SAVINGS,XOF,2140296.15,2024-03-21,BLOCKED
6555,3288,43539482466787229774183,CHECKING,XOF,927265.85,2022-06-27,ACTIVE
6556,3288,25439587099810929712809,BUSINESS,XOF,7983299.08,2021-05-05,ACTIVE
6557,3288,55172353709445253284873,CHECKING,XOF,1500065.77,2025-09-14,ACTIVE
6558,3289,47438245250705979288122,SAVINGS,XOF,8217914.53,2018-04-30,ACTIVE
6559,3289,55273611956915959184085,CHECKING,XOF,5489849.88,2019-04-30,ACTIVE
6560,3290,70458492863604304758389,BUSINESS,XOF,2359487.82,2026-05-26,ACTIVE
6561,3290,4866271778603817654237,CHECKING,XOF,6539364.98,2024-04-15,ACTIVE
6562,3291,79376146823350424248351,CHECKING,XOF,5794818.82,2025-09-11,CLOSED
6563,3291,15994449529349765850141,SAVINGS,XOF,2283849.91,2020-01-08,ACTIVE
6564,3291,40061826656807510628574,CHECKING,XOF,363936.1,2024-04-30,ACTIVE
6565,3292,59504325260233523623067,CHECKING,XOF,2730963.52,2022-11-23,ACTIVE
6566,3292,35462033190166696957649,CHECKING,XOF,6379433.71,2024-12-07,ACTIVE
6567,3293,91025105632542932594551,CHECKING,XOF,4662824.43,2019-11-16,ACTIVE
6568,3293,10845732962510866121209,CHECKING,XOF,2598603.43,2023-05-09,ACTIVE
6569,3293,76323049940897977477096,CHECKING,XOF,4966513.77,2018-07-07,ACTIVE
